# RD,State Code,County Code,Site ID,Parameter Code,Parameter,Parameter Abbreviation,Parameter Alternate Name,CAS Number,POC,Sample Duration,Unit Code,Units,Method Code,Date,Start Time,Sample Value,Null Data Code,Sampling Frequency,Qualifier - 1,Qualifier - 2,Qualifier - 3,Alternate Method Detectable Limit,Makeup Sample,Standard Units,Still Valid,Round or Truncate,MAAC ppb,MAAC ug/m3,Type
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2024-10-09,1900-01-01,0.126,,,SQ,,,0.0631,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2024-10-15,1900-01-01,0.154,,,SQ,,,0.0596,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2024-10-21,1900-01-01,0.148,,,SQ,,,0.0612,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2024-10-27,1900-01-01,0.161,,,SQ,,,0.0601,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2024-11-02,1900-01-01,0.104,,,QX,LJ,,0.00421,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2024-11-08,1900-01-01,0.106,,,,,,0.00416,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2024-11-14,1900-01-01,0.0523,,,,,,0.00409,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2024-11-20,1900-01-01,0.0472,,,QX,LJ,,0.00394,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2024-11-26,1900-01-01,0.0694,,,QX,LJ,,0.00395,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2024-12-02,1900-01-01,0.123,,,,,,0.00389,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2024-12-08,1900-01-01,0.0579,,,,,,0.0041,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2024-12-14,1900-01-01,0.117,,,QX,LJ,,0.00404,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2024-12-20,1900-01-01,0.0738,,,,,,0.00385,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2024-12-26,1900-01-01,0.142,,,,,,0.00407,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,7,7,3,Nanograms/cubic meter (25 C),89,2024-03-31,1900-01-01,0.113,,,SQ,,,0.0547,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,7,7,3,Nanograms/cubic meter (25 C),89,2024-06-23,1900-01-01,0.161,,,SQ,,,0.0622,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,7,7,3,Nanograms/cubic meter (25 C),89,2024-12-27,1900-01-01,0.151,,,,,,0.00401,True,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-01-01,1900-01-01,0.053,,,,,,0.00381,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-01-07,1900-01-01,0.236,,,,,,0.00363,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-01-19,1900-01-01,0.0696,,,,,,0.00361,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-01-25,1900-01-01,0.0481,,,QX,LJ,,0.00347,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-01-31,1900-01-01,0.055,,,QX,LJ,,0.00395,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-02-06,1900-01-01,0.0439,,,QX,LJ,FB,0.0034,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-02-12,1900-01-01,0.0938,,,QX,LJ,FB,0.00349,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-02-18,1900-01-01,0.57,,,FB,,,0.00339,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-02-24,1900-01-01,0.159,,,FB,,,0.00367,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-03-02,1900-01-01,0.319,,,FB,,,0.00389,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-03-08,1900-01-01,0.0703,,,FB,,,0.00366,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-03-14,1900-01-01,1.7,,,DI,FB,IJ,0.0221,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-03-20,1900-01-01,0.0811,,,FB,,,0.00391,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-03-26,1900-01-01,0.234,,,QX,LJ,,0.00421,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-04-01,1900-01-01,0.317,,,QX,LJ,,0.00428,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-04-07,1900-01-01,0.0809,,,,,,0.00402,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-04-13,1900-01-01,0.17,,,QX,LJ,,0.00444,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-04-19,1900-01-01,0.244,,,QX,LJ,,0.00409,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-04-25,1900-01-01,0.118,,,,,,0.0042,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-05-01,1900-01-01,0.0544,,,,,,0.00423,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-05-07,1900-01-01,0.0528,,,QX,LJ,,0.00411,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-05-13,1900-01-01,0.175,,,,,,0.00435,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-05-19,1900-01-01,0.167,,,,,,0.00442,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-05-25,1900-01-01,0.124,,,,,,0.00433,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-05-31,1900-01-01,0.272,,,,,,0.00425,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-06-06,1900-01-01,0.0898,,,QX,LJ,,0.004,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-06-12,1900-01-01,0.0404,,,,,,0.00422,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-06-18,1900-01-01,0.0344,,,,,,0.00425,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-06-22,1900-01-01,0.163,,,,,,0.00439,True,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-06-24,1900-01-01,0.0769,,,,,,0.00434,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-06-30,1900-01-01,0.0826,,,,,,0.00429,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-07-06,1900-01-01,0.0745,,,,,,0.00434,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-07-12,1900-01-01,0.092,,,QX,LJ,,0.00419,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-07-18,1900-01-01,0.0768,,,QX,LJ,,0.00426,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-07-24,1900-01-01,0.0676,,,QX,LJ,,0.00424,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-07-30,1900-01-01,0.0493,,,,,,0.00432,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-08-05,1900-01-01,0.15,,,,,,0.00417,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-08-11,1900-01-01,0.0709,,,,,,0.00417,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-08-17,1900-01-01,0.0542,,,QX,LJ,,0.00427,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-08-23,1900-01-01,0.105,,,,,,0.00434,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-08-29,1900-01-01,0.0662,,,QX,LJ,,0.00416,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-09-04,1900-01-01,0.0841,,,,,,0.00429,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-09-10,1900-01-01,0.178,,,,,,0.00387,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-09-16,1900-01-01,0.121,,,QX,LJ,,0.00394,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-09-22,1900-01-01,0.0686,,,QX,LJ,,0.00389,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-09-28,1900-01-01,0.105,,,,,,0.00386,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-10-04,1900-01-01,0.137,,,,,,0.00373,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-10-10,1900-01-01,0.101,,,,,,0.00372,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-10-16,1900-01-01,0.109,,,,,,0.00375,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-10-22,1900-01-01,0.0585,,,,,,0.00361,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-10-28,1900-01-01,0.0771,,,,,,0.0036,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-11-03,1900-01-01,0.0834,,,,,,0.00365,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-11-09,1900-01-01,0.0441,,,QX,LJ,,0.00347,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-11-15,1900-01-01,0.281,,,,,,0.00375,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-11-21,1900-01-01,0.0647,,,QX,LJ,,0.00366,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2025-11-25,1900-01-01,0.0211,,,QX,LJ,,0.00356,True,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,7,7,3,Nanograms/cubic meter (25 C),89,2025-01-13,1900-01-01,0.105,,,,,,0.00379,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,7,7,3,Nanograms/cubic meter (25 C),89,2025-03-21,1900-01-01,0.115,,,,,,0.004,True,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,109,1037,12110,Cadmium (TSP) STP,CD,,7440-43-9,7,7,3,Nanograms/cubic meter (25 C),89,2025-05-28,1900-01-01,0.0925,,,,,,0.0043,True,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-01-04,1900-01-01,0.181,,,QX,,,0.0038,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-01-10,1900-01-01,0.177,,,,,,0.00361,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-01-16,1900-01-01,0.0959,,,QX,,,0.00356,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-01-22,1900-01-01,0.174,,,,,,0.0036,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-01-28,1900-01-01,0.0863,,,,,,0.00348,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-02-03,1900-01-01,0.192,,,,,,0.00378,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-02-09,1900-01-01,0.0807,,,QX,,,0.00342,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-02-15,1900-01-01,0.417,,,QX,,,0.00327,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-02-21,1900-01-01,0.113,,,,,,0.00363,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-02-27,1900-01-01,0.0993,,,,,,0.00374,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-03-05,1900-01-01,0.169,,,,,,0.00371,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-03-11,1900-01-01,0.104,,,QX,,,0.00376,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-03-17,1900-01-01,0.0793,,,,,,0.0038,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-03-23,1900-01-01,0.0558,,,,,,0.00383,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-03-29,1900-01-01,0.271,,,,,,0.00394,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-04-04,1900-01-01,0.171,,,QX,,,0.00395,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-04-10,1900-01-01,0.139,,,,,,0.00385,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-04-16,1900-01-01,0.11,,,,,,0.00378,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-04-22,1900-01-01,0.13,,,,,,0.00381,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-04-28,1900-01-01,0.0941,,,,,,0.00397,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-05-04,1900-01-01,0.0836,,,,,,0.00422,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-05-10,1900-01-01,0.13,,,,,,0.00413,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-05-16,1900-01-01,0.147,,,,,,0.00428,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-05-22,1900-01-01,0.0415,,,,,,0.00429,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-05-28,1900-01-01,0.0515,,,,,,0.00427,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-06-03,1900-01-01,0.131,,,,,,0.00433,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-06-09,1900-01-01,0.133,,,QX,,,0.00448,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-06-15,1900-01-01,0.286,,,,,,0.00444,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-06-21,1900-01-01,0.19,,,,,,0.0043,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-06-27,1900-01-01,0.0664,,,,,,0.00431,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-07-03,1900-01-01,0.168,,,,,,0.00432,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-07-09,1900-01-01,0.152,,,QX,,,0.00442,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
RD,40,143,235,12110,Cadmium (TSP) STP,CD,,7440-43-9,6,7,3,Nanograms/cubic meter (25 C),89,2021-07-15,1900-01-01,0.118,,,QX,,,0.00442,False,Micrograms/cubic meter (25 C),YES,R,,0.06,Carcinogen
